arm,window,universe,bench,hold_days,turnover_per_day,rebalances_per_day,implied_log_drag_total,mean_notional,gross_growth_diff,gross_growth_lo,gross_growth_hi,net_growth_diff,net_growth_lo,net_growth_hi,net_dd_diff,net_dd_lo,net_dd_hi,cand_final,bench_final,cand_dd,bench_dd,n_days,p_subarm,p_d,p_delta_in,p_delta_out,p_buffer,p_hold_days,p_k,volmatch_c_net,volmatch_vol_net,volmatch_matched_net,volmatch_shared_flag_net,cand_vol_net,volmatch_c_gross,volmatch_vol_gross,volmatch_matched_gross,volmatch_shared_flag_gross,cand_vol_gross,cand_final_gross,bench_final_gross,n_bars,tenure_days,membership_change_rate,membership_change_rate_thresholded,raw_turnover_per_day,membership_changes_per_day,span_days,config_kind,eval_bars,eval_days,forced_exit_total_warm,forced_exit_total_eval,forced_exit_per_day_r65,forced_exit_per_day_eval,entry_total_warm,entry_total_eval,entry_per_day_r65,entry_per_day_eval,swap_total_warm,swap_total_eval,swap_per_day_r65,swap_per_day_eval,blocked_by_timer_total_warm,blocked_by_timer_total_eval,blocked_by_timer_per_day_r65,blocked_by_timer_per_day_eval,blocked_by_buffer_total_warm,blocked_by_buffer_total_eval,blocked_by_buffer_per_day_r65,blocked_by_buffer_per_day_eval,flat_bars_total_warm,flat_bars_total_eval,flat_bars_per_day_r65,flat_bars_per_day_eval,flat_bar_frac_eval
band_decomposition,W_VAL,U8,VOLMATCH_HOLD,0.6347826086956522,1.2301718112967828,1.5917808219178082,0.44901271112332575,0.408704161028632,0.5698726165217731,-0.3410775763235498,1.5492521788070897,0.14251410981774126,-0.8735455262093232,1.2281563715322839,-1.8213183038105498,-29.438281268525863,24.489953889162848,454.27509804392633,406.57999384321613,60.77115224745351,62.59247055126406,364,COUPLED,0.0,0.0,0.0,0.05,1,1,0.8787941516698832,0.6971211317675089,True,True,0.6974875730138662,0.8596054792999431,0.6810568079727225,True,True,0.6821950295245424,722.2238486991034,421.6637484165168,105120,0.6823842592592593,1.5753424657534247,1.5753424657534247,1.230183513955781,1.5753574520305558,364.99652777777777,grid,105120,365.0,304,290,0.8328767123287671,0.7945205479452054,305,291,0.8356164383561644,0.7972602739726027,9,9,0.024657534246575342,0.024657534246575342,175,175,0.4794520547945205,0.4794520547945205,2295,2282,6.287671232876712,6.252054794520548,71954,46162,197.13424657534247,126.47123287671234,0.43913622526636226
band_decomposition,W_VAL,U8,VOLMATCH_HOLD,1.9414893617021276,0.414573022045452,0.5342465753424658,0.15131915304658997,0.40933693034499835,0.4406023852087858,-0.48331150993102484,1.4111264609199439,0.289882866426205,-0.6684543668888295,1.3118517073332867,-9.0280691252377,-32.07123738597195,20.163305022275974,539.53695759878,416.4911720624704,52.793583841027036,61.821652966264736,364,COUPLED,0.005,0.005,0.005,0.05,1,1,0.8631147858999608,0.6839568777044055,True,True,0.6850430628217138,0.8573119398599381,0.679175498114866,True,True,0.680374844284141,636.8462182129464,423.09135646137605,105120,1.9917408306364617,0.5150684931506849,0.5150684931506849,0.4145769658902572,0.5150733930117296,364.99652777777777,grid,105120,365.0,96,93,0.26301369863013696,0.2547945205479452,97,94,0.26575342465753427,0.25753424657534246,9,9,0.024657534246575342,0.024657534246575342,166,166,0.4547945205479452,0.4547945205479452,2269,2256,6.2164383561643834,6.1808219178082195,71843,46037,196.83013698630137,126.12876712328767,0.43794710806697107
band_decomposition,W_VAL,U8,VOLMATCH_HOLD,3.3181818181818183,0.24848353977857884,0.32054794520547947,0.09069649201918129,0.4046906048974628,0.4766716852067997,-0.46147993474077525,1.4722598580305117,0.3668195689937035,-0.5886350929835655,1.381909959602879,-11.642424841228042,-34.76931313056404,19.512993235092527,586.544308875772,419.2949073685595,49.97459134537054,61.61701618659858,364,COUPLED,0.01,0.01,0.01,0.05,1,1,0.8661939608619204,0.6860068337674066,True,True,0.6874869642371034,0.8633508853675053,0.68412174277498,True,True,0.6851674365930999,651.6272733527148,417.6663309008102,105120,3.279681899641577,0.3013698630136986,0.3013698630136986,0.24848590360947323,0.30137272995367154,364.99652777777777,grid,105120,365.0,52,51,0.14246575342465753,0.13972602739726028,53,52,0.14520547945205478,0.14246575342465753,10,10,0.0273972602739726,0.0273972602739726,230,230,0.6301369863013698,0.6301369863013698,2178,2166,5.967123287671233,5.934246575342466,72385,46558,198.31506849315068,127.55616438356165,0.44290334855403346
band_decomposition,W_VAL,U8,VOLMATCH_HOLD,5.2898550724637685,0.15969568248683355,0.21095890410958903,0.05828892410769424,0.4053015371576983,0.4930762924166808,-0.4085461540034666,1.442477524160336,0.42204709953900005,-0.48086687853499577,1.3770925175144597,-10.5123878360911,-34.93800577982938,16.66850518714327,622.7341624972563,421.12661710722193,50.9360350565933,61.4484228926844,364,COUPLED,0.02,0.02,0.02,0.05,1,1,0.8581464755455037,0.6799222991256998,True,True,0.6810997790338948,0.8572195524234095,0.6795033318524013,True,True,0.6803015243117722,669.7632127459335,422.2117172988981,105120,4.9546070460704605,0.18904109589041096,0.18904109589041096,0.1596972016763472,0.18904289424366671,364.99652777777777,grid,105120,365.0,31,30,0.08493150684931507,0.0821917808219178,32,31,0.08767123287671233,0.08493150684931507,10,10,0.0273972602739726,0.0273972602739726,231,231,0.6328767123287671,0.6328767123287671,2140,2128,5.863013698630137,5.83013698630137,72430,46616,198.43835616438355,127.71506849315068,0.443455098934551
band_decomposition,W_VAL,U8,VOLMATCH_HOLD,8.488372093023257,0.11321735925935114,0.13972602739726028,0.041324336129663165,0.3945355073434071,0.39871995207968125,-0.6018579742346928,1.4575315054584224,0.3513824325076135,-0.6731265708754993,1.4189242661632053,-12.265417111013981,-36.515402409212534,21.615158206854392,594.4804435078387,431.12669317462746,48.13708440882529,60.40250151983927,364,COUPLED,0.04,0.04,0.04,0.05,1,1,0.8365720613772519,0.6644222789222278,True,True,0.6639764450326205,0.836658470142146,0.6645028857494589,True,True,0.6639839594850027,628.7925287999517,435.28134929361715,105120,7.046502976190476,0.11780821917808217,0.1178082191780822,0.11321843629927028,0.1178093398909807,364.99652777777777,grid,105120,365.0,16,15,0.043835616438356165,0.0410958904109589,16,15,0.043835616438356165,0.0410958904109589,13,13,0.03561643835616438,0.03561643835616438,271,271,0.7424657534246575,0.7424657534246575,1650,1648,4.52054794520548,4.515068493150685,74317,48297,203.60821917808218,132.32054794520548,0.45944634703196346
band_decomposition,W_VAL,U8,VOLMATCH_HOLD,14.038461538461538,0.07284068623784291,0.0958904109589041,0.026586850476812664,0.42720249778519054,0.543611233191285,-0.47655450585664016,1.5759771098209754,0.519421585801171,-0.5155969093822909,1.5661183839217128,-16.46491484516158,-39.26227651607196,18.60501915281184,696.6467384376782,427.19404040681417,44.441898802440576,60.906813647602156,364,COUPLED,0.08,0.08,0.08,0.05,1,1,0.8446110172341824,0.6693942097857156,True,True,0.6703568605139497,0.8438692215091924,0.6687794911450999,True,True,0.6697065134474814,715.976742111867,428.89406065931666,105120,11.862268518518519,0.07123287671232877,0.07123287671232877,0.07284137917333734,0.07123355435268601,364.99652777777777,grid,105120,365.0,8,8,0.021917808219178082,0.021917808219178082,9,9,0.024657534246575342,0.024657534246575342,9,9,0.024657534246575342,0.024657534246575342,0,0,0.0,0.0,887,887,2.43013698630137,2.43013698630137,69834,43626,191.32602739726028,119.52328767123288,0.41501141552511417
band_decomposition,W_VAL,U8,VOLMATCH_HOLD,21.470588235294116,0.04711352792690593,0.07123287671232877,0.017196437693320663,0.418327728069535,0.5892856523206049,-0.46738379786261897,1.6684768207282914,0.5745076576481531,-0.48864424668255096,1.658233971301572,-14.641709802497928,-43.55716820591326,17.63965110358483,731.9483347059235,424.87042901355926,46.3726281651153,61.01433796761323,364,COUPLED,0.12,0.12,0.12,0.05,1,1,0.8502707525115564,0.6739546147710745,True,True,0.6748489193368439,0.8496625588241317,0.6733634698023342,True,True,0.6743041876314911,745.1015112445239,426.5028272409171,105120,18.966224747474747,0.04657534246575343,0.04657534246575343,0.0471139761192206,0.046575785538294695,364.99652777777777,grid,105120,365.0,6,6,0.01643835616438356,0.01643835616438356,7,7,0.019178082191780823,0.019178082191780823,4,4,0.010958904109589041,0.010958904109589041,0,0,0.0,0.0,562,562,1.5397260273972602,1.5397260273972602,71243,45035,195.186301369863,123.38356164383562,0.4284151445966514
band_decomposition,W_VAL,U8,VOLMATCH_HOLD,30.416666666666668,0.03578909430665064,0.057534246575342465,0.013063019421927486,0.37874836515907906,0.6013162565653491,-0.37450629953435954,1.610766769909842,0.5893103538588945,-0.39251189364950584,1.6007066522048299,-21.034026900369497,-42.620101142785806,14.833119902870394,761.5401341861142,435.37854108360443,39.172989988538355,60.20701688890785,364,COUPLED,0.16,0.16,0.16,0.05,1,1,0.839019383884737,0.666577425287316,True,True,0.6659188533120616,0.8385309402332273,0.6661092925638579,True,True,0.6654699781526702,772.2716810459979,436.5921501328799,105120,24.042100694444443,0.03287671232876712,0.03287671232876712,0.03578943476931018,0.03287702508585508,364.99652777777777,grid,105120,365.0,4,4,0.010958904109589041,0.010958904109589041,5,5,0.0136986301369863,0.0136986301369863,3,3,0.00821917808219178,0.00821917808219178,0,0,0.0,0.0,231,231,0.6328767123287671,0.6328767123287671,75935,49727,208.04109589041096,136.23835616438356,0.47304984779299847
band_decomposition,W_VAL,U8,VOLMATCH_HOLD,40.55555555555556,0.023030090475209097,0.052054794520547946,0.00840598302345132,0.40730532930071184,0.2103817659034889,-0.8355088056147657,1.3101636120228295,0.21175055893099615,-0.8328664422689128,1.3147148827874358,-4.2276067334677805,-35.12143383422136,24.094533119533278,517.9796213808931,431.9048968653881,56.06393143585713,60.29153816932491,364,COUPLED,0.22,0.22,0.22,0.05,1,1,0.8344125880270162,0.6626564818379678,True,True,0.6622624989131772,0.8340938752754092,0.6624307850540608,True,True,0.66194866083584,522.6563837650874,436.74974296802327,105120,41.764583333333334,0.024657534246575342,0.024657534246575342,0.023030309561106747,0.024657768814391308,364.99652777777777,grid,105120,365.0,4,4,0.010958904109589041,0.010958904109589041,5,5,0.0136986301369863,0.0136986301369863,0,0,0.0,0.0,0,0,0.0,0.0,35,35,0.0958904109589041,0.0958904109589041,71187,44979,195.03287671232877,123.23013698630137,0.4278824200913242
band_decomposition,W_VAL,U8,VOLMATCH_HOLD,73.0,0.015362894839721957,0.038356164383561646,0.005607456616498515,0.3642994395682112,0.4851393374108794,-0.5620037145859513,1.4986891786265768,0.48109046746715367,-0.5686863188833184,1.497426062364515,-5.246303053171843,-39.68717075960211,22.091666977999353,701.5439939808012,446.3756703959246,53.571291596229486,58.81759464940133,364,COUPLED,0.28,0.28,0.28,0.05,1,1,0.8047377830407468,0.6394904824842188,True,True,0.6387099892950797,0.8045256589808292,0.639311495955377,True,True,0.6384829074480225,705.7880932366616,447.6077077151507,105120,61.848379629629626,0.0136986301369863,0.0136986301369863,0.015363040987372142,0.013698760452439616,364.99652777777777,grid,105120,365.0,2,2,0.005479452054794521,0.005479452054794521,3,3,0.00821917808219178,0.00821917808219178,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,77891,51683,213.4,141.5972602739726,0.49165715372907154
band_decomposition,W_VAL,U8,VOLMATCH_HOLD,91.25,0.015022183100128891,0.038356164383561646,0.0054830968315470454,0.4446034535870463,0.1441652807987569,-0.8165108663466312,1.092981179682947,0.1403428719066404,-0.822361134154819,1.0913096515341938,3.5147590862638936,-30.50656296870871,24.05860305428841,482.75583149209757,432.419762775023,63.795833430068626,60.28107434380473,364,COUPLED,0.35,0.35,0.35,0.05,1,1,0.8402982902812419,0.6680243380483086,True,True,0.666933904808382,0.8400527631648919,0.6678696066924679,True,True,0.666677718290208,485.6226458997163,433.67754194223033,105120,72.84953703703704,0.010958904109589041,0.010958904109589041,0.015022326006578728,0.010959008361951694,364.99652777777777,grid,105120,365.0,1,1,0.0027397260273972603,0.0027397260273972603,2,2,0.005479452054794521,0.005479452054794521,1,1,0.0027397260273972603,0.0027397260273972603,0,0,0.0,0.0,0,0,0.0,0.0,68386,42178,187.35890410958905,115.55616438356165,0.40123668188736683
