ts,open,high,low,close,volume,quote_volume,taker_buy_base
1760763000000,106425.3,106482.1,106420.0,106449.9,178.838,19036795.3401,70.383
1760763300000,106449.8,106449.9,106400.7,106405.5,168.79,17963761.851,39.529
1760763600000,106405.5,106544.6,106405.5,106544.5,187.834,19998409.2832,98.454
1760763900000,106544.6,106587.0,106533.1,106540.4,320.421,34144330.1171,173.655
1760764200000,106540.4,106580.0,106525.0,106525.0,221.065,23557204.448,61.456
1760764500000,106525.1,106582.7,106525.0,106553.7,170.31,18148062.4359,46.501
1760764800000,106553.7,106614.0,106531.0,106577.6,312.068,33260293.859,80.704
1760765100000,106577.7,106588.2,106527.0,106527.0,113.194,12062271.1363,34.394
1760765400000,106527.1,106533.3,106453.3,106464.1,139.794,14887783.3502,27.378
1760765700000,106464.0,106659.2,106447.3,106659.1,200.551,21364406.8889,109.63
1760766000000,106659.2,106678.4,106600.2,106630.6,296.297,31600388.0191,87.568
1760766300000,106630.7,106747.6,106630.6,106668.5,284.839,30393950.6887,83.863
1760766600000,106668.5,106730.5,106663.0,106719.0,149.899,15994466.8012,70.057
1760766900000,106719.1,106790.1,106719.0,106755.4,230.519,24611003.9884,104.469
1760767200000,106755.4,106814.5,106653.8,106802.6,360.868,38524324.2048,197.534
1760767500000,106802.6,106896.0,106802.6,106885.3,372.076,39758083.537,246.435
1760767800000,106885.2,106892.5,106823.3,106838.3,410.354,43849812.2256,215.558
1760768100000,106838.3,106873.6,106824.5,106850.0,229.726,24545093.6593,135.082
1760768400000,106849.9,106880.0,106735.2,106789.6,259.372,27704923.7181,120.092
1760768700000,106789.7,106832.0,106769.6,106804.4,197.273,21069934.7667,106.434
1760769000000,106804.3,106847.8,106761.2,106761.2,136.965,14629208.1343,39.73
1760769300000,106761.3,106780.0,106690.2,106698.9,131.975,14087246.3796,49.074
1760769600000,106698.9,106706.5,106687.6,106706.0,79.242,8455268.0575,31.785
1760769900000,106705.9,106863.6,106686.5,106821.1,186.939,19961768.0659,114.622
1760770200000,106821.0,106865.0,106797.8,106825.1,129.004,13782790.0067,53.577
1760770500000,106825.0,106866.0,106801.3,106801.3,110.431,11799173.6461,39.636
1760770800000,106801.3,107090.7,106801.3,107058.8,519.146,55534142.1977,342.825
1760771100000,107058.8,107350.0,107035.5,107291.9,1798.345,192842608.6606,1011.487
1760771400000,107292.0,107452.6,107200.0,107240.2,738.609,79277795.5491,386.695
1760771700000,107240.1,107243.6,107061.8,107087.3,434.31,46534557.6226,176.1
1760772000000,107087.3,107087.3,106949.6,107017.6,337.544,36121985.7727,151.762
1760772300000,107017.6,107063.8,106931.7,107027.7,254.169,27197063.8358,137.028
1760772600000,107027.7,107107.5,106964.1,107107.4,285.541,30560562.9283,165.597
1760772900000,107107.4,107148.0,106970.1,107146.5,333.714,35728625.7589,187.689
