trial,market,strategy,return_pct,max_dd_pct,liquidated
26,futures,buy_and_hold,-98.19548021356785,98.69688389400898,True
26,futures,kelly_regime_v4,178.76982234569851,29.143789251278246,False
26,futures,match-up vote,196.94596404110746,36.470482989416766,False
26,futures,match-up evidence,471.2111119579774,59.75346743662603,False
26,futures,match-down vote,38.45908028072704,9.476976470088788,False
26,futures,match-down evidence,63.680929880973494,25.213997691396806,False
27,spot,buy_and_hold,-25.157180741297623,55.33441091737868,False
27,spot,kelly_regime_v4,6.42910762505895,23.216550352459198,False
27,spot,match-up vote,3.5655419777544273,25.209689378449422,False
27,spot,match-up evidence,-12.008917383288487,19.982706779168378,False
27,spot,match-down vote,2.663462435656827,7.351456956319752,False
27,spot,match-down evidence,-3.4052993120247455,5.446163341829401,False
27,futures,buy_and_hold,-98.19548021356785,98.90807165518851,True
27,futures,kelly_regime_v4,11.73511407333283,22.933608689362504,False
27,futures,match-up vote,2.243711988503505,25.387718751431553,False
27,futures,match-up evidence,-15.719925099983934,23.76229818405129,False
27,futures,match-down vote,0.683029720828543,4.640235536296103,False
