period,market,strategy,days,dead_tail_pct,sharpe,sharpe_lo,sharpe_hi,d_sharpe,d_sharpe_lo,d_sharpe_hi,p_sharpe_beats_hold,max_dd_pct,max_dd_lo,max_dd_hi,d_max_dd_pp,d_max_dd_lo,d_max_dd_hi,p_dd_deeper_than_hold,d_log_growth,d_log_growth_lo,d_log_growth_hi,p_growth_beats_hold
holdout_funded,futures,cautious_optimism,1320,0.0,0.8705737507048799,-0.17792524338111348,1.9452750702182224,0.1568079823847257,-1.492802225966936,1.5501570257227704,0.5295,56.42680690910077,30.604423163349093,78.31704527213931,-43.57319309089923,-68.30647221897001,35.349425845054505,0.2755,26.303129457736127,-3.2213701243500585,82.6523352936348,0.6745
holdout_funded,futures,squint_council,1320,0.0,0.7254710183460732,-0.3440950055133024,1.8379176031519413,0.011705250025919045,-1.6512260956544056,1.46526095067298,0.47,54.9921292982254,28.427893192698654,77.36733718588579,-45.0078707017746,-70.88447278300774,34.92743002576774,0.2535,25.984533465662775,-3.536720984103834,82.24980486849076,0.663
holdout_funded,futures,normalhedge_council,1320,0.0,0.8437539356037291,-0.20435140287515707,1.930672147228113,0.12998816728357498,-1.527950848965753,1.5299637089150462,0.5155,57.003009072639856,30.70586869322105,79.29729689465904,-42.996990927360144,-68.0632311575098,36.45261264640656,0.2765,26.25220365315334,-3.271885069197707,82.59737133410037,0.6725
holdout_funded,futures,swap_regret_council,1320,0.0,0.873288080091537,-0.16727454624756827,1.944322896833681,0.15952231177138287,-1.485126044568978,1.5482964365941585,0.532,56.11159930231251,30.758338897265062,78.56521650331932,-43.88840069768749,-68.33934973181826,35.32904876424848,0.2745,26.31287278120535,-3.2027288356300008,82.66816434930719,0.6745
holdout_funded,futures,blackwell_council,1320,6.136363636363637,0.9426799004387203,-0.2760089878790596,2.1029114883337034,0.22891413211856615,-1.475997725596095,1.7590250357685255,0.5625,35.2105581403312,16.63726209089578,52.0505135242623,-64.7894418596688,-82.79144555075221,10.131087054308379,0.0835,25.941676579429263,-3.471161325930256,82.34202963647733,0.654
holdout_funded,futures,minimax_council,1320,0.15151515151515152,-0.11860262097304294,-1.186869277843568,0.856615044008365,-0.8323683892931971,-2.2734944674032906,0.23351029714900398,0.071,50.65989787748093,24.16518767861639,69.88438621507791,-49.34010212251907,-73.57378220269472,27.712441737783124,0.2075,24.9701279841351,-4.1640301612552095,80.86688114011822,0.6435
holdout_funded,futures,nash_council,1320,0.0,0.4700579661467334,-0.738618562284258,1.4972629555294865,-0.24370780217342075,-1.8453501793535352,1.0693429960895984,0.334,45.79607233873768,26.191735812270302,69.716566176682,-54.20392766126232,-72.99231060366735,27.55970800229899,0.2075,25.548462481184163,-3.618158545374881,81.62995518070286,0.6455
holdout_funded,futures,qre_council,1320,0.0,0.656025092694543,-0.48136388242400263,1.701603774466679,-0.05774067562561114,-1.6280224752352956,1.2401032105794643,0.4315,27.584022857567287,17.16190712439312,53.08595109293774,-72.41597714243271,-82.1002186431562,10.436233145238962,0.075,25.64790358339323,-3.5737199694012776,81.70973299272069,0.6485
holdout_funded,futures,sleeping_council,1320,0.0,0.7569949507252117,-0.2842749478711471,1.8354177541242513,0.043229182405057576,-1.5668602309311672,1.4508756175989572,0.4855,53.3622278181252,28.21767221594718,75.85960020793402,-46.6377721818748,-71.13410503358615,33.04844758824429,0.246,26.030900255010273,-3.3999546551942283,82.21549738197099,0.663
holdout_funded,futures,defensive_forecast,1320,0.8333333333333334,0.9267994541953343,-0.11550078928963604,1.6566397516207296,0.21303368587518012,-1.5896038678881201,1.483303435594421,0.565,3.9035417337497074,1.7574382916124585,6.21861579044101,-96.0964582662503,-97.56198523090599,-23.47896332551513,0.001,25.302951225399966,-4.190830038687718,81.4105445904894,0.65
holdout_funded,futures,buy_and_hold,1320,67.95454545454545,0.7137657683201541,-0.3592869609802759,2.215156511666876,0.0,0.0,0.0,0.0,100.0,27.719493241457304,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
holdout_funded,futures,kelly_regime_v4,1320,0.07575757575757576,1.0569489970866222,-0.04619017587704741,2.0436275401304536,0.343183228766468,-1.2464479656197098,1.7196185608714354,0.6195,31.12922182751093,22.69420769184571,58.65811522306655,-68.87077817248907,-76.27461635150745,15.941579406508582,0.123,26.351572549064162,-3.023042087759973,82.75878495196174,0.667
